BOOK_ID,Senti_S1,Senti_S2,Senti_S3,Senti_E1,Senti_E2,Senti_E3,S_count,W_count,Flesch
pg17745,0.008406152839142528,0.24351265177022752,0.16602244781822248,0.088041351010101,0.2486457523957524,0.22773243346160013,5960,88190,87.05
pg17806,-0.02728621576835863,0.03674118027566302,0.0770217569786535,0.1502746212121212,-0.03681523422377082,0.08312610229276896,3441,59958,72.29
pg17938,0.08903439153439152,0.14212930462930462,0.13850722546374716,0.07422547332185885,0.16920757903712447,0.044147670905483376,6262,86894,86.23
pg18022,0.17275850611376928,0.1206814722568147,0.18244252873563216,0.21441139069264067,0.12346106999332801,0.09123573396300667,2158,43874,74.22
pg18052,0.11924618525682355,0.15657489177489173,0.10463991841491842,0.05277458256029685,0.08306101190476188,0.03684020657704869,5002,86074,73.0
pg18054,0.03377767274919172,0.03838018941467215,0.13828383626177748,0.11818508615567436,0.1747554234842371,0.11750020614306325,1726,39352,70.36
pg1809,0.023377487145092777,-0.00833333333333334,0.020865983524211366,0.17980599647266315,0.1346912492269635,0.08733968171468169,6077,78893,77.57
pg18239,0.05565500471750472,0.0639502599141153,-0.0280062205062205,0.1015630061548429,0.09710221123573398,0.10020897379593033,4256,82530,68.84
pg18259,0.10683940242763768,0.11026722925457101,0.06220238095238095,0.12988994573501605,0.15080274470899466,0.043715846994535526,4872,75126,70.26
pg18280,0.06612743317288773,0.09904850921084686,0.1511065915981646,0.05485185501632868,0.08567131398013748,0.20460119047619046,4048,53877,68.84
pg1832,0.09241522366522363,0.06943094419898539,-0.012092771426104765,0.03717113818965672,0.07350473985890647,0.011232184862321847,2590,42770,74.93
pg1833,0.0914444444444444,0.11400206331608773,0.06090400086975428,0.09133811858076564,0.08127728174603173,0.08544332210998877,885,14963,74.73
pg18336,0.09879499217527386,0.12149925595238095,0.11588036449147561,0.1409853294853295,0.04226816778900113,0.08728805916305918,4442,63407,76.66
pg1834,0.09705812955812954,0.054854235423542355,0.1373712428233704,0.048152173913043494,0.060553350970017614,0.052101668907224466,1104,15394,76.96
pg1835,0.09996043771043768,0.04072928241349294,0.03469444444444443,0.046412794033275966,0.10259259259259258,0.07712811791383219,1215,18141,74.32
pg1836,0.1145162270856715,0.06660207700101316,0.050542682926829265,0.02023474541331685,0.17138252726962405,0.08313948184637836,944,13840,73.81
pg18434,0.04984994611576892,0.030137352359574585,0.16918692418692427,0.061444162478645245,0.0669265389082462,0.020408496732026143,1232,19584,85.62
pg18443,0.04103413752290157,0.06856060606060606,0.17003968253968255,0.05334114135484003,0.08415492957746477,0.05840484457671959,5091,56159,81.63
pg18449,0.08028950216450213,0.07040447091848957,0.20657287157287152,0.1199887697336677,0.12303906411049266,0.12074979958313291,10142,169966,68.74
pg1846,0.08215962441314548,0.04267649846008055,0.07766474266474266,0.2470850293984622,0.21887141253807924,0.10542429436660207,6528,70934,81.53
pg18488,0.142524757948145,0.07172792207792207,0.07801136363636361,0.20049620331878393,0.011926638176638181,0.09443998573212058,6709,87730,78.48
pg18489,0.16815908251954761,0.11395609318996415,0.18525833093248825,0.17470667036215812,0.14215509962850387,0.19409026297085996,3466,49946,75.03
pg1849,0.14872743670470942,0.12067524929465226,0.04064655483405483,0.05003709123427433,0.06867094017094016,0.1373822605965463,7363,76131,80.62
pg1851,0.2590063193511469,0.18307201279546417,0.14308737173320507,0.15967700655200645,0.12074169444859102,0.04114344503233391,3518,67202,74.53
pg18545,0.07270105820105818,0.12358307453416145,0.13019125683060107,0.17260409546593755,0.14590382205513777,0.14007326007326007,3315,49427,77.57
pg1857,0.13127254689754692,0.038092696444969154,0.053325633736081506,0.10106116898974042,0.04574494949494949,0.07098689598689599,5567,84825,76.66
pg18572,0.1200642745361055,0.16060941406011828,0.047134648765083546,0.16513845350052242,0.16694613546176043,0.01762452107279693,6484,116129,68.91
pg18705,0.0638741496598639,0.05475521669341894,0.12685642911449363,0.02346805493357219,0.01850975975975975,-0.025972706155632963,5431,97328,71.48
pg18708,0.1288246573457841,0.11778734262679219,0.10101443733311866,0.1623272156084656,0.1393263901959554,0.20371732026143782,4333,77001,73.41
pg1875,0.05119826601969458,0.1495916389811738,0.1358899433899434,0.2020601851851852,0.08191415819322798,0.09418084866522361,812,16238,72.9
pg1878,-0.014627976190476169,0.08196171440852293,0.025070932539682546,0.03090277777777778,0.07748423570341378,0.07432432432432433,5729,75344,77.67
pg18822,0.23072288634788632,0.11942126746921267,0.20397036474164132,0.14852225400170596,0.16903911512464145,0.13337725432462272,4700,93234,69.04
pg18829,0.0697953966472485,0.1222634763476347,-0.024943558551153468,0.13657939138407885,0.014488984612746999,0.040776366490652194,3330,35745,82.65
pg1888,0.03810568086883877,0.10283537013625509,0.011715479702205359,0.18563081839596987,0.05043313069908815,0.005330158730158728,3371,61189,65.29
pg18894,0.08148263888888888,0.10643518518518513,0.06386094461094459,0.09251217532467532,0.09693066685087959,0.06943053656869447,6596,110269,73.81
pg1897,0.0838559132573217,0.039217636620234024,0.023431323198765074,0.0645347855454239,0.024407814407814393,0.05212698412698415,4612,77340,80.96
pg18984,0.10547013000716703,0.1644404206904207,0.03902729215229216,0.006278659611992947,0.03624193416646247,0.10702724923655153,4270,59158,82.48
pg19121,0.02356499780412825,0.13828580150008718,0.08139455782312921,0.07282923425780569,0.060299422799422804,0.0817145082331998,3161,72728,62.82
pg19147,0.07546092796092796,0.09649534493284488,0.10000126646403243,0.05767460317460318,0.19089105339105336,0.009786496758327741,1592,32832,71.07
pg19173,0.060227850055436266,0.052944300144300134,0.2035730373230373,0.08240532879818593,0.07558347076204218,0.12300472255017707,5373,81984,76.96
pg19204,0.1264047619047619,0.12742789934570758,0.0643946053946054,0.09415824915824915,0.10993871643261888,0.16325266290726817,1931,32375,73.81
pg19224,-0.007900943396226417,0.09965227673561004,0.08573515325670501,-0.007095046854082996,0.03381768231768233,0.08871329917248283,1899,35573,82.99
pg19225,0.07240361134591897,0.05386373519935162,0.03025683421516756,0.10210978160416363,-0.017139355742296906,0.1131134441882105,6833,90316,79.4
pg19257,0.05543970078452837,0.20746428571428568,0.08779265366344019,0.1274602081420263,0.07497848537005164,0.15154559442824753,497,8571,70.87
pg19259,0.17113720863720863,-0.0021692969477779644,0.1416941798941799,0.18575324675324675,0.005921420351800097,0.24701155230465563,3155,72549,62.95
pg19337,0.159842527503078,0.05806641860012646,0.1590025937494292,0.2092137896825396,0.23030264768901126,0.17275475846904417,1973,29326,72.39
pg19403,0.05663432571327308,0.06421181742234375,0.1284590220385675,0.12258914981517721,-0.008223104056437383,-0.0016439457228930856,5122,89329,71.68
pg19459,0.18440958284140094,0.059409122623408334,0.08719053242079555,0.04771199388846444,0.0870640373838048,0.12015547895177525,2284,59940,56.83
pg19472,0.030928712209200022,0.04639614253538304,0.06983024691358024,0.10907467532467532,0.03287122929980073,0.044889016212545645,678,14280,68.33
pg19510,0.061065641534391535,0.11937185443283,0.10781266613503457,0.1672596817102312,0.062356827200577204,0.08397660818713447,6406,89586,78.99
pg19512,0.10494983528002395,0.19317857142857134,0.24861513687600648,0.09365776348786051,0.11316812705366922,0.038793209876543194,6119,73466,78.18
pg1960,0.03850530566993983,0.09224714679260133,0.04439449769806912,-0.08631851642721207,-0.06421506734006732,-0.03233430799220272,2678,34640,79.5
pg1963,0.13794177732379975,0.05716517857142861,0.06417753212396068,-0.023051409618573826,0.0915113871635611,0.042666666666666686,2187,29471,79.9
pg19818,0.12277992277992278,0.079143550163287,0.06788648098889061,0.13119047619047622,0.20356794764689506,0.08390064236838428,6922,116064,81.77
pg1987,0.13198455773082637,0.0931710495143331,0.0697590702947846,0.0765774284195337,0.09350137475137472,0.060413372776386476,3963,94950,71.58
pg20015,0.10043935917562291,0.1725986207155038,0.11140747299838208,0.02873376623376624,0.07612451737451739,0.08213973604423043,5390,96996,63.22
pg20018,0.29790373696915773,0.2388793449869399,0.14236085343228197,0.2250630252100841,0.16652046783625735,0.17044315333789015,2969,80678,64.78
pg20235,0.16210599960599953,0.10130333478957332,0.1386770300406664,0.06391841458805746,0.1763008023722309,0.06864682539682539,1128,33982,50.54
pg20257,0.09153714726631385,0.15580062794348504,0.14158338232412304,0.14338656838656838,0.22767759562841516,0.13302338052338053,207,10812,20.22
pg20359,0.06286910092831145,0.18112731481481478,0.10106701940035275,0.17808649879072408,0.0904390213611525,0.2021091163738222,2336,51635,66.41
pg20424,0.031889525507172584,-0.011997844405251805,0.18092731582991325,0.1716693954193954,0.04456180344478219,0.07170278223649008,6277,95546,75.34
pg20429,0.024718733647305077,0.15908184952302598,0.0723098069300601,0.11254475131057408,0.08311109329627843,0.09376843208874458,5853,71106,86.94
pg20458,0.08251337498979003,0.056617985189413765,0.11094696969696971,0.1460746460746461,0.11293112208605169,0.010002917833800187,6268,72858,87.25
pg20462,0.10904494339679524,0.055624842529604396,0.11363441306755259,0.2919882798080473,0.18417937135328435,0.13057077625570768,8915,156477,74.02
pg20610,0.08861149418214632,0.12432205513784457,0.05963631643538183,0.16845892203035057,0.1134392747924858,0.12067982254152461,5299,174910,46.17
pg20615,0.026213302430116582,0.028716787439613544,0.00894162489557226,0.17932007146292858,0.11189679817038303,0.1847280949025135,1937,33847,72.6
pg20661,0.16633485309017215,0.10156705948372607,0.09210618846694793,0.09704560485810483,0.09800278697337518,0.08226506132756131,1068,23198,62.11
pg20835,0.05698112748674547,0.10296985815602835,0.09150502645502644,0.050985257583195734,0.14181259968102075,0.15078198235456294,3104,56103,70.06
pg20901,0.046427738927738924,0.16899358407422926,0.1337097708688618,0.21692888371992844,0.13413697413697417,0.15048901715568383,4431,58750,76.35
pg2097,0.05369812583668007,0.031056129279020853,0.06173340548340549,0.14741819759892047,0.025815281461833185,0.03471671075837743,2924,43121,75.64
pg21067,0.08891860482221924,0.10798439045691792,0.052789824263038555,0.2037925170068027,0.11657636345136344,0.08133771235623087,2183,80874,49.05
pg21087,0.03985781730346948,0.09745310245310243,0.09722316145393066,0.14588095238095236,0.15830952380952376,0.0927777777777777,3474,80683,39.0
pg2147,0.10166318355973528,0.1550681326249508,0.12011448302264628,0.08213707813222372,0.025799253034547158,0.0544768335529205,3587,83275,61.09
pg2148,0.08293274318274318,0.11667936507936505,0.1145382882882883,0.16453868490905527,0.18976782752902155,0.14379629629629628,3891,88067,61.8
pg2149,0.16907380254154442,0.09663376554001553,0.030016339869281046,0.06046418425324675,0.13684161199625114,0.16319160997732426,3730,96947,59.57
pg2150,0.09392611683848798,0.1395804473304473,0.04749118165784833,-0.03857142857142856,0.09912985274431053,0.031297809556236504,4079,78766,64.14
pg2155,0.10062469937469938,0.14391816816816813,0.1236275132275132,0.1841233766233766,0.20252574002574,0.2369528619528619,5129,87470,73.31
pg21578,0.05592977697408078,0.07982179388824959,0.190034652358596,0.17123993892286574,0.002230890251723574,-0.0387860491674051,6723,145541,60.69
pg21613,0.11333774250440912,0.09170133007089525,0.10254028379028376,0.16611411736411735,0.1588165680473372,0.0877119231530996,2628,46245,66.98
pg21641,0.22002314814814813,0.1540624498957832,0.06358789358789362,0.05684854497354497,0.10059303350970016,0.062007813093339435,9763,119741,75.13
pg21674,0.0599123420617323,0.14808721241305509,-0.04969776670358064,0.16216644601353336,0.06101282432164785,0.047987179487179475,6343,114009,71.48
pg21689,0.11561036186036186,0.06965354090354091,0.02556387115709149,0.011540008697542943,0.04776868280389405,-0.007184592227695685,5390,93248,65.35
pg21690,0.012445732838589983,0.09838093084361736,0.02880970195785012,0.13279594890706,0.09998677248677244,-0.02427672371031747,3177,52366,69.55
pg21767,0.1672012307338394,0.16945099752439202,0.16744051819739894,0.14297878653018845,0.10616030092592586,0.033338769297673404,9326,140127,75.54
pg21816,0.07581962481962479,0.035430711610486915,0.027146790641936244,0.1293338143338143,0.17117921492921484,0.06682660573749681,4872,93037,57.23
pg21821,0.13781141325097368,0.12413545756569015,0.03380551096843232,0.12070577214807983,-0.005598845598845594,0.061025352987378316,3068,57028,71.48
pg21858,0.07618129546190772,0.14653701922220438,0.07424444444444439,0.05335518102372032,0.05329117063492062,0.11631190941674813,10184,156155,66.07
pg21867,0.001991991341991353,0.06929788505546076,0.10562535290796161,0.12359290382819794,0.13074281778827238,0.09269402433010028,6016,115600,67.22
pg21870,0.10420321637426902,0.024519647019647022,0.13650153609831023,0.0422454357236966,0.09792723149866005,0.08042847096644565,1801,34030,65.76
pg21887,0.19423119075017817,0.12964323793490456,0.04627595642839545,0.17794001794001796,0.1494749968824043,0.15470952568355156,5530,97615,73.1
pg21932,0.045919864669864655,0.168021164021164,0.19188220551378446,0.12786444079547524,0.14103469762560666,0.07798179271708683,3045,62991,71.99
pg21944,0.1671218576744892,0.1725274125737089,0.11637166204581932,0.25451432129514323,0.08361897308118237,0.12920843776106933,3093,46187,74.83
pg21999,0.024872948232323236,0.013071701333896457,0.0036331569664903056,-0.02928769259414421,0.24596548821548822,0.14891806425897333,5217,79234,88.26
pg22158,0.08559158864391422,0.14273689273689277,0.08748812720331706,0.22795006867296028,0.1448297166968053,0.15608766233766233,8196,86323,80.92
pg22202,0.13281868508720354,0.08228926166426165,0.12335796387520519,0.1872274264897216,0.11131366974650557,0.06740458355626894,3247,52688,71.07
pg22205,0.1717523448773448,0.21928099017384722,0.12837372741218897,0.13136151430269077,0.065854119425548,0.07263237817035285,4266,88158,67.93
pg22206,0.1686191626409017,0.1911392925006787,0.21300805675805676,0.059045177045177054,0.012384656084656082,0.08918650793650791,933,15117,74.93
pg22207,0.1486449077238551,0.07376578282828279,0.1547896825396825,0.06664624183006537,0.04141693121693121,0.049376177024482104,1609,22486,77.77
pg22208,0.13256876803751796,0.04126822916666667,0.12293618418618421,0.08820634920634919,0.014613526570048302,0.005475623003712892,663,9170,75.13
pg22214,0.08183457956185229,0.14547883450920832,0.09705124400688911,0.027909913084331682,0.05449074074074077,0.13779852092352085,10564,146150,71.99
pg22221,0.041771803465351844,0.07136728265760524,0.07882194965528298,0.06176449646844384,0.07031192321889995,0.1187200577200577,6001,81652,64.1
pg22271,0.03605715068064466,0.04581176425913267,0.13762832405689543,0.003932396251673358,0.050599059603296886,0.07641651998794856,372,10775,66.61
pg22272,0.09535220916034869,0.04704313247416694,0.12705280830280824,0.09909786268481921,0.05551209372637944,0.1169012896825397,1513,29107,72.6
pg22273,0.13266205070182344,0.05479066022544283,0.14814814814814817,0.07396341463414634,0.10126155969634229,0.21993464052287579,819,14157,70.77
pg22274,0.03791613615143027,0.022137713109935335,0.016082317073170743,0.11091517857142849,0.07308560090702944,-0.022508432539682544,1217,20941,72.29
pg22275,0.046255388986870496,0.14959975369458128,0.1240251572327044,0.11429292929292931,0.1036783380018674,0.06928822583885876,2469,44843,68.84
pg22276,0.023826586518894202,0.03997391070467994,0.005319900687547752,0.0696216931216931,0.061598173515981715,0.10904586834733891,8970,151930,72.29
pg22411,0.09660047929278692,0.057558139534883694,0.10115622389306597,0.15242955874534816,0.17993657419677822,0.1315634110787172,2595,51819,75.64
pg22476,0.0076535994869328244,0.11023478835978835,0.1036598124098124,0.10980790043290042,0.06501155001155001,0.010520597127739985,618,11233,74.02
pg22532,0.13523721433605154,0.16090476190476186,0.22419475365903938,0.029687690154557623,0.0372113997113997,0.09976176420981614,2779,40424,75.44
pg22660,0.12953335879806469,0.047777157738095245,0.1291565979625681,0.0010059612518628935,-0.03910158730158728,0.056389439186049384,639,20106,52.67
pg22757,0.13139789013575415,0.07925595238095237,-0.0325879450879451,0.08169839419839423,0.06552470878557835,0.2008898779123498,8481,129274,74.83
pg22781,0.0836064425770308,0.19571164021164014,0.06801587301587302,0.11802035330261136,0.11368455342335936,0.05611111111111111,3084,40429,85.93
pg2287,0.09954608883180312,0.060839970214970215,-0.04131944444444444,0.203321839659049,0.12810705842620734,0.12866731991731983,7386,85234,78.79
pg22883,0.051397907647907616,0.09274807447137536,0.09292929292929293,0.14186026936026935,0.1594629756208704,0.15568693693693691,3661,65633,72.6
pg22928,0.04622047736843654,0.08099523809523809,0.11421560323734235,0.08262235449735449,0.1342171717171717,0.06601952359415048,3757,65051,75.84
pg22961,0.049481299481299465,-0.009519721019721018,0.06768907563025207,0.13724598275524197,0.03408369408369409,0.023381696428571422,11299,154270,82.78
pg23009,0.06925453832861239,0.1265145652958153,0.10076016865079362,0.0837338723368135,0.036161924119241184,0.14548902894491134,661,11303,78.48
pg23010,0.09314173480840143,0.03435185185185185,0.10992497203171356,0.08530515527090866,0.011134004884004886,0.11109459254196097,1192,19572,69.72
pg23012,0.08563546176046176,0.04648155663780658,0.03346017952635599,-0.06527688703614631,0.18679747207524983,0.22095260642135642,1257,20106,77.27
pg23106,0.2650909857104549,0.3306196140308291,0.09062293320105819,0.12071764442454096,0.20173919068736137,0.05455938224925566,4577,87614,70.26
pg23118,0.046859169199594715,-0.0317537122375832,0.060174944529783225,0.1497575493612079,0.09511578604044352,0.027373829873829875,3178,101734,49.72
pg23157,0.10105575847763346,0.1531941649899396,0.08315295815295813,0.07289403387617673,-0.006105365827588049,0.00839919124802845,4723,74589,67.89
pg23215,0.12012025012025009,0.08684134303699523,0.07710356460356457,0.10082915622389305,0.06758684149988496,0.13969599624361526,5068,65901,84.0
pg23222,0.1354935064935065,0.08550187374814243,0.03620656370656371,0.08073914289667716,0.07364535768645357,0.1487100368767035,730,10456,79.8
pg23223,0.009760121276975207,0.059814664502164494,0.0888806128512011,0.04574571742888576,0.01453930684699915,-0.01990196078431374,423,9877,54.02
pg23246,0.12698752715994088,0.07054898804898806,0.10062749342161109,0.18632259001161433,0.26510416666666675,0.21372844087129794,6921,83122,88.16
pg23420,0.13796969696969702,0.10254971720488965,0.09720418470418468,0.05715626965626965,0.18586952997065354,0.04789833822091886,735,9899,78.48
pg23606,0.10706487140310669,0.08835888236573165,0.1203113553113553,0.09590968182144649,0.21787567455375667,0.15372247823860719,5554,72572,84.2
pg23629,0.02335156585156587,0.08806834004202421,0.054028760018859034,0.11086754449254456,0.1139520202020202,0.06010624679979519,797,16968,68.23
pg23630,0.05900474365991608,0.04126095711916609,0.05927815570672715,-0.011639566395663957,0.042353700516351137,0.14683489827856028,648,16120,66.2
pg23631,0.05593807678110005,0.009164837509907925,0.08666832010582008,0.06070938663531254,0.06909376153562197,0.06506069094304388,1131,28688,55.81
pg23632,-0.02744252873563218,0.04563522126022124,0.02673416978501724,0.04952344354518272,0.0518970189701897,0.007033799533799543,870,13182,76.25
pg23633,0.07037037037037035,0.028492063492063492,0.07675116048610024,0.07251748251748251,0.05747942386831274,0.062450453906150095,921,18425,68.13
pg23664,0.07410059045263125,0.07540856680007618,0.08353456439393937,0.07575528931162732,0.0801080424498146,0.18496186353329205,7005,130158,71.58
pg23736,0.04851064898533253,0.04328097442680777,-0.014484992784992785,0.1236900051251903,0.009661321865269232,0.040163250954390224,4939,100977,71.68
pg23741,0.13306361607142858,0.1352677942212826,0.14241487455197124,0.045433335071889305,0.07633171912832927,0.02573164682539682,5308,101369,73.81
pg23745,0.15247240493993736,0.12039794321484462,0.1338802566481138,0.030898569023569016,-0.07003200204813108,0.06438311688311689,4380,81313,72.5
pg23757,0.0880501748251748,0.08187776141384387,0.08319869614512469,0.06417784484685894,-0.0200841032930585,0.11634628851540614,6269,74596,76.86
pg23789,0.16701762523191088,0.18146266082190457,0.10029245754245757,0.0064757303887738645,0.0304092885671833,0.007222777222777216,6921,109446,70.57
pg23797,0.17375529100529102,0.17823249059073798,0.17010442260442257,0.18646311223897422,0.16997587924058508,0.1992022582228768,7368,112338,72.7
pg23952,0.2891012418953596,0.05706903215831787,0.20176185113685116,0.24427904040404047,0.13562121971595653,0.16976960784313722,4304,100658,62.24
pg24769,0.054367132867132864,0.14915822842546977,0.0383961038961039,0.2232940516273849,0.039534453886305755,-0.07420252306615942,6509,90561,74.73
pg24920,0.16946778711484595,0.0948737373737374,0.10183712121212124,0.13319407308377895,-0.0003990772433395397,0.01571067821067822,3573,50171,72.19
pg25702,0.05679504403642337,0.1172017797017797,0.11073232323232325,0.07720210149787614,0.14921576879910212,0.16885603874240238,7591,95679,81.43
pg25730,-0.012237237237237224,0.049444444444444444,0.02290042938777115,-0.04444444444444443,0.053980364873222005,0.09782941288965388,4601,114883,55.51
pg25779,-0.03884135251322751,-0.03447971781305114,-0.10014945372088227,0.14488378684807252,-0.00010519022423783128,-0.07301917989417989,3938,69637,74.32
pg26063,0.16404917522564577,0.11239359891045285,0.25200344611528824,0.1344353554093814,0.07737740929705215,0.08882446257446261,6849,79974,87.45
pg26259,0.10978166213631327,0.15906690402017504,0.1314267498178389,0.1518338143338143,0.08887721755368812,0.1578335301062573,6522,94483,74.63
pg26277,-0.019393500643500636,0.09934650559650558,0.06609063423349136,0.21340870439084728,0.33053903379533656,0.27028927333031805,4406,93350,70.57
pg26306,0.0042046783625731,0.004329225842383732,0.08378543083900224,0.09136904761904764,0.08386030039255844,0.009039548022598876,4869,68825,72.7
pg26482,0.15454450418160084,0.09959273182957391,0.11370218017276837,0.21398751667619595,0.18048340548340547,0.08302470677470677,7661,116356,75.44
pg2675,0.1230982905982906,0.16371931524547795,0.08007129830046497,0.12671425796425798,0.15322019993894984,-0.0033888888888888827,7122,151373,64.68
pg26768,0.09172354384971208,0.12215331890331892,0.20931043888360953,0.15714808599640068,0.10135318963443965,0.04833333333333333,5119,97543,71.68
pg26828,0.10177444640407604,0.162600005358626,0.10300066844022887,0.1512897577656613,0.07289025617729324,0.09965970863231134,11381,152661,74.12
pg26847,0.03330518018018018,0.10397959183673472,0.12487442234277678,0.07884214377172125,0.13727986029122385,0.06963349589931869,4061,64053,85.02
pg2684,0.038694772767806467,-0.0010988031576266814,0.025350214159737965,0.08869750853928068,0.024510167354994943,0.03951805286911668,7081,94744,79.4
pg26925,0.028928203315958446,0.0350192901234568,0.0648523629148629,0.05260689242170723,0.1325723290397203,0.0035633680555555588,2306,26322,85.32
pg26951,-0.0006438006438006454,-0.0006249618437118327,0.08386258417508419,0.1555879692446857,-0.027458457341269834,-0.0028665413533834573,5537,83407,76.45
pg2701,0.21103375527426155,0.0820813492063492,0.10045522186147186,0.0076298701298701315,0.06269917484706215,0.0025603655603655545,9469,205791,67.22
pg27323,0.1473758027383981,0.1317789682539682,0.17678571428571427,0.15785613140753324,0.14210393772893767,-0.057377816970409584,4607,59544,77.47
pg27373,0.11514659582841397,0.10562409812409815,0.041990740740740766,0.07311616954474096,0.08429606625258798,0.05266578483245152,3424,66634,69.65
pg27437,0.11421520763187433,0.10485128433657843,0.09509934095754992,0.03352579365079367,0.0485312679288583,0.019341970428926953,6409,69384,80.21
pg27507,0.03176045684895242,0.06498420796890184,-0.012946608946608932,0.15075236947396037,0.012146289146289143,0.06232697343808453,7764,160058,64.88
pg27549,0.13776379870129862,0.08060652206719618,-0.010247928079786467,0.09914148351648347,0.026678141135972472,-0.06598238259630665,4765,73636,64.34
pg27709,0.08751282051282051,0.05409126984126986,0.14740780445969123,-0.00351731601731601,0.10474504901229037,0.05320607553366175,730,6163,87.82
pg27838,0.13519809304619435,0.05192099567099568,0.03700567179733845,0.09008467023172903,-0.010604056437389804,0.017378277153558046,1626,24551,73.92
pg27857,0.06628644398530761,0.07652207001522068,0.015389742371449692,0.044997096399535426,0.08360940756774092,0.07754960317460316,6146,66609,79.4
pg27909,0.07202853363567649,0.03820509916440149,0.03733128321542956,0.0793941798941799,0.1439450364450364,0.06711743551587303,3791,117741,54.73
pg28229,0.08275015614567854,0.11225036075036075,0.0031676521310667637,0.12172291532756649,0.07271321407350817,0.0895045491231932,5559,76786,77.27
pg28236,0.19710401891252952,0.18589569160997732,0.1541207441207441,0.30225488859347127,0.2288537712287713,0.3164849624060149,4321,74159,67.28
pg28301,0.10017056837445187,0.17318402442369385,0.08865187679703809,0.14747333144529406,0.2171083854417189,0.13625175329720784,5563,97662,72.6
pg28459,0.08947150072150072,0.07753306878306876,0.12929836036978895,0.28678288339746694,0.16255481837003577,0.07309923504525777,7052,116009,67.72
pg28463,0.19522979797979798,0.12393990929705206,0.13133309283309277,0.14677197802197797,0.11709986092339032,0.1613401234567901,10225,180216,69.75
pg28465,0.12300456001113895,0.12952224482344965,0.16064594356261022,0.06838228715728721,0.13087183718371834,-0.007124749576205887,4624,57683,78.89
pg28509,0.06324319321029845,0.07935264408793817,0.15072052042160738,0.08549062049062049,0.12551437383754457,0.009572059884559878,4369,72049,77.06
pg2852,0.14687562788828615,0.05786184748813616,0.12165800865800866,0.0986330973830974,0.08766841772459748,0.014803467268256003,3793,57087,74.02
pg28717,0.08526063829787232,0.12355961874382915,0.03898683946152297,0.20272893772893777,0.15876645373596587,0.1487657294915359,6120,138387,64.68
pg28925,0.10392290249433103,0.16720722853535352,0.04786872849372849,0.31267067261097115,0.10410139933166251,0.1425645391194171,11813,191752,72.29
pg29042,0.12963043129709792,0.07670575692963753,0.012319223985890653,0.15284735106163677,0.09082792207792202,0.04382522239665096,1844,25690,71.99
pg29071,0.09729481104481104,0.10063131313131313,0.048518746579091394,0.11250638528138528,0.2281388560934015,0.190741341991342,3506,75005,70.47
pg2911,0.026282814407814402,-0.00830378250591015,0.0411008230452675,-0.12755991285403054,0.03231240573152333,0.0903592386055073,1905,11807,94.76
pg2919,0.010653530377668311,-0.004426309950503497,0.0,-0.0001784317013190287,0.012067212301587305,0.0,374,1700,88.23
pg29207,0.149164709404071,0.13346642444856735,0.09772024512284253,0.2605707481317238,0.2587073744968483,0.12910973084886126,4363,79221,73.81
pg29219,0.10025677830940988,0.0837532121403089,0.04019855279564017,0.18424123495552064,0.12935784757877783,0.040111877148914184,4595,69742,73.81
pg29274,-0.011321771506956698,0.045077761744428416,0.06566945588287053,0.04395306592142036,-0.003399170274170282,0.10603053001929406,3454,64228,72.8
pg29315,0.05615079365079362,0.12375140291806952,0.14483554246440847,0.11001833814333811,0.15605406746031747,0.14427379383901123,5039,74207,70.26
pg29323,0.14566467082700849,0.14753729632635879,0.14272310736228264,0.12953272694845724,0.04580417295123175,0.10881770833333333,2413,83176,43.74
pg29366,0.148759936871639,0.12991608339739177,0.10139291586966007,0.23241842041346988,0.09304602630074328,0.040793875242404666,10980,139631,78.18
pg29400,0.08384938232499209,0.07934751522986816,0.07891382496645655,0.06115582383188015,0.02857142857142857,0.021217757936507934,4766,102226,70.47
pg29570,0.08963355142332413,0.23830325080325085,0.2073902288188002,0.10819437763882203,0.040629629629629634,0.0860043771043771,4049,53954,78.38
pg29646,0.060092592592592566,0.0862224788384582,-0.028963659147869674,0.01167502088554722,0.050940788300338866,-0.014245853597705442,3536,71541,71.07
pg29657,0.11613906926406928,0.04299488390397481,0.09155810597671062,0.25345875850340144,0.10375982042648708,0.03991635101010102,3730,60076,74.93
pg29671,0.08534583934583936,0.05218610523843083,0.018473528387321494,0.04235930735930738,0.028510101010101013,0.016451085728194176,4366,71603,65.35
pg29695,0.0522247794399693,0.047851882160392795,0.10858346709470303,0.16702765436318062,-0.0259529822029822,0.08807623194415647,6969,91847,80.51
pg29697,0.038470129870129856,-0.0026603835978835978,0.013047504025764892,0.0862827413814256,0.06690295815295816,0.05457902837902838,6906,93018,75.54
pg29699,0.06497224997224993,0.21344557504351316,0.16404570256132747,0.20259535739850712,0.26211527035056453,0.19551917989417994,3499,61420,73.61
pg29715,0.14584712773998487,0.1495514551455145,0.11727058531746032,0.31940591770688864,0.144487932159165,0.051392211589579996,3396,58961,70.77
pg29726,0.1257872720886419,0.06480295916915635,0.08123881673881671,0.10999676730196209,0.11474840451644569,0.08047245413316839,7289,108536,62.11
pg29729,0.031104292532863974,0.08125422154677471,0.16816382520086218,0.20754071923883247,0.10298348841452287,0.07919754908391272,2543,39902,74.73
pg29743,0.13058449487020915,0.1669961655074014,0.12477132435465767,0.025838744588744585,0.053170538381805986,0.031731166843107166,3976,90294,67.12
